[34m[1mwandb[0m: Detected [huggingface_hub.inference] in use.
[34m[1mwandb[0m: Use W&B Weave for improved LLM call tracing. Install Weave with `pip install weave` then add `import weave` to the top of your script.
[34m[1mwandb[0m: For more information, check out the docs at: https://weave-docs.wandb.ai/
  0%|                                                                                                                           | 0/26746 [00:00<?, ?it/s]/mnt/sfs_turbo/R10840/anaconda3/envs/travel_vggt/lib/python3.10/site-packages/torch/utils/checkpoint.py:464: UserWarning: torch.utils.checkpoint: the use_reentrant parameter should be passed explicitly. In version 2.4 we will raise an exception if use_reentrant is not passed. use_reentrant=False is recommended, but if you need to preserve the current default behavior, you can pass use_reentrant=True. Refer to docs for more details on the differences between the two variants.
  warnings.warn(
/mnt/sfs_turbo/R10840/anaconda3/envs/travel_vggt/lib/python3.10/site-packages/torch/autograd/graph.py:744: UserWarning: c10d::broadcast_: an autograd kernel was not registered to the Autograd key(s) but we are trying to backprop through it. This may lead to silently incorrect behavior. This behavior is deprecated and will be removed in a future version of PyTorch. If your operator is differentiable, please ensure you have registered an autograd kernel to the correct Autograd key (e.g. DispatchKey::Autograd, DispatchKey::CompositeImplicitAutograd). If your operator is not differentiable, or to squash this warning and use the previous behavior, please register torch::CppFunction::makeFallthrough() to DispatchKey::Autograd. (Triggered internally at ../torch/csrc/autograd/autograd_not_implemented_fallback.cpp:63.)
  return Variable._execution_engine.run_backward(  # Calls into the C++ engine to run the backward pass
/mnt/sfs_turbo/R10840/anaconda3/envs/travel_vggt/lib/python3.10/site-packages/deepspeed/runtime/zero/stage_1_and_2.py:1828: UserWarning: The torch.cuda.*DtypeTensor constructors are no longer recommended. It's best to use methods such as torch.tensor(data, dtype=*, device='cuda') to create tensors. (Triggered internally at ../torch/csrc/tensor/python_tensor.cpp:78.)
  overflow_gpu = get_accelerator().ByteTensor([overflow])
                                                                                                                                                          
{'loss': 0.4277, 'learning_rate': 2.9265255292652553e-05, 'epoch': 0.08}
{'loss': 0.6016, 'learning_rate': 2.9887920298879204e-05, 'epoch': 0.08}
{'loss': 0.6484, 'learning_rate': 3.0510585305105853e-05, 'epoch': 0.08}
{'loss': 0.5469, 'learning_rate': 3.11332503113325e-05, 'epoch': 0.08}
{'loss': 0.2266, 'learning_rate': 3.175591531755916e-05, 'epoch': 0.08}
{'loss': 0.2559, 'learning_rate': 3.23785803237858e-05, 'epoch': 0.08}
{'loss': 0.5117, 'learning_rate': 3.3001245330012454e-05, 'epoch': 0.08}
{'loss': 0.668, 'learning_rate': 3.362391033623911e-05, 'epoch': 0.08}
{'loss': 1.1328, 'learning_rate': 3.424657534246575e-05, 'epoch': 0.08}
{'loss': 0.4941, 'learning_rate': 3.4869240348692406e-05, 'epoch': 0.08}
{'loss': 0.6055, 'learning_rate': 3.5491905354919055e-05, 'epoch': 0.08}
{'loss': 0.4336, 'learning_rate': 3.61145703611457e-05, 'epoch': 0.08}
{'loss': 0.457, 'learning_rate': 3.673723536737236e-05, 'epoch': 0.08}
{'loss': 0.332, 'learning_rate': 3.7359900373599e-05, 'epoch': 0.08}
{'loss': 0.2021, 'learning_rate': 3.7982565379825656e-05, 'epoch': 0.08}
{'loss': 0.3418, 'learning_rate': 3.8605230386052304e-05, 'epoch': 0.08}
{'loss': 0.6914, 'learning_rate': 3.922789539227895e-05, 'epoch': 0.08}
{'loss': 0.1855, 'learning_rate': 3.98505603985056e-05, 'epoch': 0.08}
{'loss': 0.8477, 'learning_rate': 4.047322540473226e-05, 'epoch': 0.08}
{'loss': 0.5664, 'learning_rate': 4.1095890410958905e-05, 'epoch': 0.08}
{'loss': 0.3613, 'learning_rate': 4.1718555417185554e-05, 'epoch': 0.08}
{'loss': 0.6445, 'learning_rate': 4.234122042341221e-05, 'epoch': 0.08}
{'loss': 0.332, 'learning_rate': 4.296388542963885e-05, 'epoch': 0.08}
{'loss': 0.7969, 'learning_rate': 4.3586550435865506e-05, 'epoch': 0.08}
{'loss': 0.2715, 'learning_rate': 4.420921544209216e-05, 'epoch': 0.08}
{'loss': 0.2578, 'learning_rate': 4.48318804483188e-05, 'epoch': 0.08}
{'loss': 0.8984, 'learning_rate': 4.545454545454546e-05, 'epoch': 0.08}
{'loss': 0.4043, 'learning_rate': 4.60772104607721e-05, 'epoch': 0.08}
{'loss': 0.8828, 'learning_rate': 4.6699875466998756e-05, 'epoch': 0.08}
{'loss': 0.3828, 'learning_rate': 4.7322540473225404e-05, 'epoch': 0.08}
{'loss': 0.5117, 'learning_rate': 4.794520547945205e-05, 'epoch': 0.08}
{'loss': 0.4336, 'learning_rate': 4.856787048567871e-05, 'epoch': 0.08}
{'loss': 0.167, 'learning_rate': 4.9190535491905357e-05, 'epoch': 0.08}
{'loss': 0.2891, 'learning_rate': 4.9813200498132005e-05, 'epoch': 0.08}
{'loss': 0.2344, 'learning_rate': 5.0435865504358654e-05, 'epoch': 0.08}
{'loss': 0.4316, 'learning_rate': 5.105853051058531e-05, 'epoch': 0.08}
{'loss': 0.3477, 'learning_rate': 5.168119551681196e-05, 'epoch': 0.08}
{'loss': 0.6016, 'learning_rate': 5.2303860523038606e-05, 'epoch': 0.08}
{'loss': 0.7852, 'learning_rate': 5.292652552926526e-05, 'epoch': 0.08}
{'loss': 0.3027, 'learning_rate': 5.35491905354919e-05, 'epoch': 0.08}
{'loss': 0.1426, 'learning_rate': 5.417185554171856e-05, 'epoch': 0.08}
{'loss': 0.2695, 'learning_rate': 5.47945205479452e-05, 'epoch': 0.08}
{'loss': 0.293, 'learning_rate': 5.5417185554171856e-05, 'epoch': 0.08}
{'loss': 0.3164, 'learning_rate': 5.603985056039851e-05, 'epoch': 0.08}
{'loss': 0.8047, 'learning_rate': 5.666251556662515e-05, 'epoch': 0.08}
{'loss': 0.5078, 'learning_rate': 5.728518057285181e-05, 'epoch': 0.08}
{'loss': 0.6797, 'learning_rate': 5.7907845579078456e-05, 'epoch': 0.08}
{'loss': 1.1719, 'learning_rate': 5.8530510585305105e-05, 'epoch': 0.08}
{'loss': 0.2949, 'learning_rate': 5.915317559153176e-05, 'epoch': 0.08}
{'loss': 0.2266, 'learning_rate': 5.977584059775841e-05, 'epoch': 0.08}
{'loss': 0.4512, 'learning_rate': 6.039850560398506e-05, 'epoch': 0.08}
{'loss': 1.0312, 'learning_rate': 6.1021170610211706e-05, 'epoch': 0.08}
{'loss': 0.3438, 'learning_rate': 6.164383561643835e-05, 'epoch': 0.08}
{'loss': 1.0078, 'learning_rate': 6.2266500622665e-05, 'epoch': 0.08}
{'loss': 0.6875, 'learning_rate': 6.288916562889167e-05, 'epoch': 0.08}
{'loss': 0.3203, 'learning_rate': 6.351183063511831e-05, 'epoch': 0.08}
{'loss': 0.1406, 'learning_rate': 6.413449564134496e-05, 'epoch': 0.08}
{'loss': 0.1465, 'learning_rate': 6.47571606475716e-05, 'epoch': 0.08}
{'loss': 1.1406, 'learning_rate': 6.537982565379826e-05, 'epoch': 0.08}
{'loss': 0.6953, 'learning_rate': 6.600249066002491e-05, 'epoch': 0.08}
{'loss': 0.6484, 'learning_rate': 6.662515566625156e-05, 'epoch': 0.08}
{'loss': 0.9922, 'learning_rate': 6.724782067247822e-05, 'epoch': 0.08}
{'loss': 0.3047, 'learning_rate': 6.787048567870485e-05, 'epoch': 0.08}
{'loss': 0.5625, 'learning_rate': 6.84931506849315e-05, 'epoch': 0.08}
{'loss': 0.4688, 'learning_rate': 6.911581569115815e-05, 'epoch': 0.08}
{'loss': 0.4434, 'learning_rate': 6.973848069738481e-05, 'epoch': 0.08}
{'loss': 0.4336, 'learning_rate': 7.036114570361146e-05, 'epoch': 0.08}
{'loss': 0.8438, 'learning_rate': 7.098381070983811e-05, 'epoch': 0.08}
{'loss': 1.1797, 'learning_rate': 7.160647571606476e-05, 'epoch': 0.08}
{'loss': 0.4062, 'learning_rate': 7.22291407222914e-05, 'epoch': 0.08}
{'loss': 0.6562, 'learning_rate': 7.285180572851806e-05, 'epoch': 0.08}
{'loss': 0.7578, 'learning_rate': 7.347447073474472e-05, 'epoch': 0.08}
{'loss': 0.2285, 'learning_rate': 7.409713574097137e-05, 'epoch': 0.08}
{'loss': 0.2314, 'learning_rate': 7.4719800747198e-05, 'epoch': 0.08}
{'loss': 0.9023, 'learning_rate': 7.534246575342465e-05, 'epoch': 0.08}
{'loss': 0.3125, 'learning_rate': 7.596513075965131e-05, 'epoch': 0.08}
{'loss': 0.5312, 'learning_rate': 7.658779576587796e-05, 'epoch': 0.08}
{'loss': 0.4277, 'learning_rate': 7.721046077210461e-05, 'epoch': 0.08}
{'loss': 0.2852, 'learning_rate': 7.783312577833127e-05, 'epoch': 0.08}
{'loss': 0.4082, 'learning_rate': 7.84557907845579e-05, 'epoch': 0.08}
{'loss': 0.249, 'learning_rate': 7.907845579078455e-05, 'epoch': 0.08}
{'loss': 0.9141, 'learning_rate': 7.97011207970112e-05, 'epoch': 0.08}
{'loss': 0.3906, 'learning_rate': 8.032378580323786e-05, 'epoch': 0.08}
{'loss': 0.3008, 'learning_rate': 8.094645080946451e-05, 'epoch': 0.08}
{'loss': 0.4551, 'learning_rate': 8.156911581569116e-05, 'epoch': 0.08}
{'loss': 0.2578, 'learning_rate': 8.219178082191781e-05, 'epoch': 0.08}
{'loss': 0.6172, 'learning_rate': 8.281444582814446e-05, 'epoch': 0.08}
{'loss': 0.5938, 'learning_rate': 8.343711083437111e-05, 'epoch': 0.08}
{'loss': 0.4922, 'learning_rate': 8.405977584059777e-05, 'epoch': 0.08}
{'loss': 0.2754, 'learning_rate': 8.468244084682442e-05, 'epoch': 0.08}
{'loss': 0.7188, 'learning_rate': 8.530510585305105e-05, 'epoch': 0.09}
{'loss': 0.7617, 'learning_rate': 8.59277708592777e-05, 'epoch': 0.09}
{'loss': 0.3047, 'learning_rate': 8.655043586550436e-05, 'epoch': 0.09}
{'loss': 0.875, 'learning_rate': 8.717310087173101e-05, 'epoch': 0.09}
{'loss': 0.4434, 'learning_rate': 8.779576587795766e-05, 'epoch': 0.09}
{'loss': 0.2031, 'learning_rate': 8.841843088418432e-05, 'epoch': 0.09}
{'loss': 0.7578, 'learning_rate': 8.904109589041096e-05, 'epoch': 0.09}
{'loss': 0.0889, 'learning_rate': 8.96637608966376e-05, 'epoch': 0.09}
{'loss': 0.2539, 'learning_rate': 9.028642590286426e-05, 'epoch': 0.09}
{'loss': 0.7031, 'learning_rate': 9.090909090909092e-05, 'epoch': 0.09}
{'loss': 0.3125, 'learning_rate': 9.153175591531757e-05, 'epoch': 0.09}
{'loss': 0.375, 'learning_rate': 9.21544209215442e-05, 'epoch': 0.09}
{'loss': 0.2363, 'learning_rate': 9.277708592777086e-05, 'epoch': 0.09}
{'loss': 0.1006, 'learning_rate': 9.339975093399751e-05, 'epoch': 0.09}
{'loss': 0.4238, 'learning_rate': 9.402241594022416e-05, 'epoch': 0.09}
{'loss': 0.8945, 'learning_rate': 9.464508094645081e-05, 'epoch': 0.09}
{'loss': 0.8359, 'learning_rate': 9.526774595267747e-05, 'epoch': 0.09}
{'loss': 0.6133, 'learning_rate': 9.58904109589041e-05, 'epoch': 0.09}
{'loss': 0.3359, 'learning_rate': 9.651307596513075e-05, 'epoch': 0.09}
{'loss': 0.7539, 'learning_rate': 9.713574097135742e-05, 'epoch': 0.09}
{'loss': 0.3789, 'learning_rate': 9.775840597758406e-05, 'epoch': 0.09}
{'loss': 0.7188, 'learning_rate': 9.838107098381071e-05, 'epoch': 0.09}
{'loss': 0.1982, 'learning_rate': 9.900373599003736e-05, 'epoch': 0.09}
{'loss': 0.8672, 'learning_rate': 9.962640099626401e-05, 'epoch': 0.09}
{'loss': 0.5938, 'learning_rate': 0.00010024906600249066, 'epoch': 0.09}
{'loss': 0.3828, 'learning_rate': 0.00010087173100871731, 'epoch': 0.09}
{'loss': 0.2578, 'learning_rate': 0.00010149439601494397, 'epoch': 0.09}
{'loss': 0.2852, 'learning_rate': 0.00010211706102117062, 'epoch': 0.09}
{'loss': 0.2217, 'learning_rate': 0.00010273972602739725, 'epoch': 0.09}
{'loss': 0.4219, 'learning_rate': 0.00010336239103362392, 'epoch': 0.09}
{'loss': 0.4297, 'learning_rate': 0.00010398505603985056, 'epoch': 0.09}
{'loss': 0.2852, 'learning_rate': 0.00010460772104607721, 'epoch': 0.09}
{'loss': 0.4688, 'learning_rate': 0.00010523038605230386, 'epoch': 0.09}
{'loss': 0.4043, 'learning_rate': 0.00010585305105853052, 'epoch': 0.09}
{'loss': 0.3516, 'learning_rate': 0.00010647571606475716, 'epoch': 0.09}
{'loss': 0.4141, 'learning_rate': 0.0001070983810709838, 'epoch': 0.09}
{'loss': 0.3555, 'learning_rate': 0.00010772104607721047, 'epoch': 0.09}
{'loss': 0.4023, 'learning_rate': 0.00010834371108343712, 'epoch': 0.09}
{'loss': 0.3809, 'learning_rate': 0.00010896637608966377, 'epoch': 0.09}
{'loss': 0.3828, 'learning_rate': 0.0001095890410958904, 'epoch': 0.09}
{'loss': 0.4805, 'learning_rate': 0.00011021170610211706, 'epoch': 0.09}
{'loss': 0.7852, 'learning_rate': 0.00011083437110834371, 'epoch': 0.09}
{'loss': 0.8203, 'learning_rate': 0.00011145703611457036, 'epoch': 0.09}
{'loss': 0.2246, 'learning_rate': 0.00011207970112079702, 'epoch': 0.09}
{'loss': 0.9648, 'learning_rate': 0.00011270236612702367, 'epoch': 0.09}
{'loss': 0.5547, 'learning_rate': 0.0001133250311332503, 'epoch': 0.09}
{'loss': 0.498, 'learning_rate': 0.00011394769613947697, 'epoch': 0.09}
{'loss': 0.5273, 'learning_rate': 0.00011457036114570362, 'epoch': 0.09}
{'loss': 0.3477, 'learning_rate': 0.00011519302615193026, 'epoch': 0.09}
{'loss': 0.5352, 'learning_rate': 0.00011581569115815691, 'epoch': 0.09}
{'loss': 0.1465, 'learning_rate': 0.00011643835616438356, 'epoch': 0.09}
{'loss': 0.2295, 'learning_rate': 0.00011706102117061021, 'epoch': 0.09}
{'loss': 0.5195, 'learning_rate': 0.00011768368617683686, 'epoch': 0.09}
{'loss': 0.3672, 'learning_rate': 0.00011830635118306352, 'epoch': 0.09}
{'loss': 0.3008, 'learning_rate': 0.00011892901618929017, 'epoch': 0.09}
{'loss': 0.416, 'learning_rate': 0.00011955168119551682, 'epoch': 0.09}
{'loss': 0.5508, 'learning_rate': 0.00012017434620174345, 'epoch': 0.09}
{'loss': 0.332, 'learning_rate': 0.00012079701120797011, 'epoch': 0.09}
{'loss': 0.6836, 'learning_rate': 0.00012141967621419676, 'epoch': 0.09}
{'loss': 0.9141, 'learning_rate': 0.00012204234122042341, 'epoch': 0.09}
{'loss': 0.5977, 'learning_rate': 0.00012266500622665007, 'epoch': 0.09}
{'loss': 0.3105, 'learning_rate': 0.0001232876712328767, 'epoch': 0.09}
{'loss': 0.332, 'learning_rate': 0.00012391033623910337, 'epoch': 0.09}
{'loss': 0.3867, 'learning_rate': 0.00012453300124533, 'epoch': 0.09}
{'loss': 0.5742, 'learning_rate': 0.00012515566625155667, 'epoch': 0.09}
{'loss': 0.2559, 'learning_rate': 0.00012577833125778333, 'epoch': 0.09}
{'loss': 0.5117, 'learning_rate': 0.00012640099626400997, 'epoch': 0.09}
{'loss': 0.2393, 'learning_rate': 0.00012702366127023663, 'epoch': 0.09}
{'loss': 0.4336, 'learning_rate': 0.0001276463262764633, 'epoch': 0.09}
{'loss': 0.1875, 'learning_rate': 0.00012826899128268992, 'epoch': 0.09}
{'loss': 0.332, 'learning_rate': 0.00012889165628891656, 'epoch': 0.09}
{'loss': 0.3887, 'learning_rate': 0.0001295143212951432, 'epoch': 0.09}
{'loss': 0.6953, 'learning_rate': 0.00013013698630136986, 'epoch': 0.09}
{'loss': 0.168, 'learning_rate': 0.00013075965130759652, 'epoch': 0.09}
{'loss': 0.3398, 'learning_rate': 0.00013138231631382315, 'epoch': 0.09}
{'loss': 0.3086, 'learning_rate': 0.00013200498132004982, 'epoch': 0.09}
{'loss': 0.2656, 'learning_rate': 0.00013262764632627648, 'epoch': 0.09}
{'loss': 0.793, 'learning_rate': 0.0001332503113325031, 'epoch': 0.09}
{'loss': 0.5391, 'learning_rate': 0.00013387297633872977, 'epoch': 0.09}
{'loss': 0.4863, 'learning_rate': 0.00013449564134495644, 'epoch': 0.09}
{'loss': 0.2793, 'learning_rate': 0.00013511830635118307, 'epoch': 0.09}
{'loss': 0.7422, 'learning_rate': 0.0001357409713574097, 'epoch': 0.09}
{'loss': 0.209, 'learning_rate': 0.00013636363636363637, 'epoch': 0.09}
{'loss': 0.2109, 'learning_rate': 0.000136986301369863, 'epoch': 0.09}
{'loss': 0.5859, 'learning_rate': 0.00013760896637608967, 'epoch': 0.09}
{'loss': 0.3066, 'learning_rate': 0.0001382316313823163, 'epoch': 0.09}
{'loss': 0.3125, 'learning_rate': 0.00013885429638854296, 'epoch': 0.09}
{'loss': 0.2012, 'learning_rate': 0.00013947696139476963, 'epoch': 0.09}
{'loss': 0.6562, 'learning_rate': 0.00014009962640099626, 'epoch': 0.09}
{'loss': 0.1836, 'learning_rate': 0.00014072229140722292, 'epoch': 0.09}
{'loss': 0.3984, 'learning_rate': 0.00014134495641344958, 'epoch': 0.09}
{'loss': 0.252, 'learning_rate': 0.00014196762141967622, 'epoch': 0.09}
{'loss': 0.2578, 'learning_rate': 0.00014259028642590285, 'epoch': 0.09}
{'loss': 0.2773, 'learning_rate': 0.00014321295143212952, 'epoch': 0.09}
{'loss': 0.375, 'learning_rate': 0.00014383561643835615, 'epoch': 0.09}
{'loss': 0.2285, 'learning_rate': 0.0001444582814445828, 'epoch': 0.09}
{'loss': 0.8164, 'learning_rate': 0.00014508094645080948, 'epoch': 0.09}
{'loss': 0.5234, 'learning_rate': 0.0001457036114570361, 'epoch': 0.09}
{'loss': 0.373, 'learning_rate': 0.00014632627646326277, 'epoch': 0.09}
{'loss': 0.543, 'learning_rate': 0.00014694894146948943, 'epoch': 0.09}
{'loss': 0.4297, 'learning_rate': 0.00014757160647571607, 'epoch': 0.09}
{'loss': 0.1377, 'learning_rate': 0.00014819427148194273, 'epoch': 0.09}
{'loss': 0.5742, 'learning_rate': 0.00014881693648816937, 'epoch': 0.09}
{'loss': 0.5742, 'learning_rate': 0.000149439601494396, 'epoch': 0.09}
{'loss': 0.3887, 'learning_rate': 0.00015006226650062266, 'epoch': 0.09}
{'loss': 0.7539, 'learning_rate': 0.0001506849315068493, 'epoch': 0.09}
{'loss': 0.7383, 'learning_rate': 0.00015130759651307596, 'epoch': 0.09}
{'loss': 0.1846, 'learning_rate': 0.00015193026151930262, 'epoch': 0.09}
{'loss': 0.6641, 'learning_rate': 0.00015255292652552926, 'epoch': 0.09}
{'loss': 0.2178, 'learning_rate': 0.00015317559153175592, 'epoch': 0.09}
{'loss': 0.6953, 'learning_rate': 0.00015379825653798258, 'epoch': 0.09}
{'loss': 0.2305, 'learning_rate': 0.00015442092154420922, 'epoch': 0.09}
{'loss': 0.1963, 'learning_rate': 0.00015504358655043588, 'epoch': 0.09}
{'loss': 0.4473, 'learning_rate': 0.00015566625155666254, 'epoch': 0.09}
{'loss': 0.3496, 'learning_rate': 0.00015628891656288915, 'epoch': 0.09}
{'loss': 0.5273, 'learning_rate': 0.0001569115815691158, 'epoch': 0.09}
{'loss': 0.4551, 'learning_rate': 0.00015753424657534247, 'epoch': 0.09}
{'loss': 0.1992, 'learning_rate': 0.0001581569115815691, 'epoch': 0.09}
{'loss': 0.293, 'learning_rate': 0.00015877957658779577, 'epoch': 0.09}
{'loss': 1.3281, 'learning_rate': 0.0001594022415940224, 'epoch': 0.09}
{'loss': 0.582, 'learning_rate': 0.00016002490660024907, 'epoch': 0.09}
{'loss': 0.9336, 'learning_rate': 0.00016064757160647573, 'epoch': 0.09}
{'loss': 0.4219, 'learning_rate': 0.00016127023661270236, 'epoch': 0.09}
{'loss': 0.3008, 'learning_rate': 0.00016189290161892903, 'epoch': 0.09}
{'loss': 0.2559, 'learning_rate': 0.0001625155666251557, 'epoch': 0.09}
{'loss': 0.3516, 'learning_rate': 0.00016313823163138232, 'epoch': 0.09}
{'loss': 0.2539, 'learning_rate': 0.00016376089663760896, 'epoch': 0.09}
{'loss': 1.0312, 'learning_rate': 0.00016438356164383562, 'epoch': 0.09}
{'loss': 0.2637, 'learning_rate': 0.00016500622665006226, 'epoch': 0.09}
{'loss': 0.2002, 'learning_rate': 0.00016562889165628892, 'epoch': 0.09}
{'loss': 0.8125, 'learning_rate': 0.00016625155666251558, 'epoch': 0.09}
{'loss': 0.4141, 'learning_rate': 0.00016687422166874222, 'epoch': 0.09}
{'loss': 0.3828, 'learning_rate': 0.00016749688667496888, 'epoch': 0.09}
{'loss': 0.2559, 'learning_rate': 0.00016811955168119554, 'epoch': 0.09}
{'loss': 0.2334, 'learning_rate': 0.00016874221668742217, 'epoch': 0.1}
{'loss': 0.8047, 'learning_rate': 0.00016936488169364884, 'epoch': 0.1}
{'loss': 0.5508, 'learning_rate': 0.00016998754669987547, 'epoch': 0.1}
{'loss': 0.3242, 'learning_rate': 0.0001706102117061021, 'epoch': 0.1}
{'loss': 0.3223, 'learning_rate': 0.00017123287671232877, 'epoch': 0.1}
{'loss': 0.4355, 'learning_rate': 0.0001718555417185554, 'epoch': 0.1}
{'loss': 0.5352, 'learning_rate': 0.00017247820672478207, 'epoch': 0.1}
{'loss': 0.2695, 'learning_rate': 0.00017310087173100873, 'epoch': 0.1}
{'loss': 0.4473, 'learning_rate': 0.00017372353673723536, 'epoch': 0.1}
{'loss': 0.9648, 'learning_rate': 0.00017434620174346202, 'epoch': 0.1}
{'loss': 0.2148, 'learning_rate': 0.0001749688667496887, 'epoch': 0.1}
{'loss': 0.2812, 'learning_rate': 0.00017559153175591532, 'epoch': 0.1}
{'loss': 0.3984, 'learning_rate': 0.00017621419676214198, 'epoch': 0.1}
{'loss': 0.1445, 'learning_rate': 0.00017683686176836865, 'epoch': 0.1}
